dia;instituto;turno;candidatura;percentual_pesquisa;margem_pesquisa;qtd_entrevistas;metodologia;ambito;cargo;cenario
09/02/2026;Quaest;1;Flávio;31;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;não sabe / não respondeu;6;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Ratinho Jr.;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Lula;38;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Flávio;30;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Renan;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;não sabe / não respondeu;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Eduardo Leite;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/02/2026;Quaest;2;Lula;43;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/02/2026;Quaest;2;Flávio;38;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/02/2026;Quaest;2;branco / nulo;17;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/02/2026;Quaest;2;não sabe / não respondeu;1;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
24/02/2026;Atlas;1;Lula;45;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Flávio;40;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Zema;4;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Renan;3;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;branco / nulo;3;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;não sabe / não respondeu;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Ratinho Jr.;4;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Aldo Rebelo;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Lula;45;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Flávio;38;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Caiado;5;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Zema;4;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Renan;3;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;branco / nulo;4;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;não sabe / não respondeu;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Aldo Rebelo;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Lula;45;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Flávio;39;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Zema;6;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Renan;4;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;branco / nulo;3;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;não sabe / não respondeu;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Eduardo Leite;2;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Aldo Rebelo;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Lula;43;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Caiado;5;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Zema;9;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Renan;3;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;branco / nulo;2;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;não sabe / não respondeu;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Tarcísio;36;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Aldo Rebelo;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Lula;47;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Flávio;33;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Caiado;4;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Renan;3;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;branco / nulo;2;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;não sabe / não respondeu;0;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Tarcísio;7;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;1;Aldo Rebelo;1;1;4986;Online;Brasil;Presidente;Primeiro turno
24/02/2026;Atlas;2;Lula;46,2;1;4986;Online;Brasil;Presidente;Lula vs Flávio
24/02/2026;Atlas;2;Flávio;46,3;1;4986;Online;Brasil;Presidente;Lula vs Flávio
24/02/2026;Atlas;2;branco / nulo;7,5;1;4986;Online;Brasil;Presidente;Lula vs Flávio
24/02/2026;Atlas;2;não sabe / não respondeu;0;1;4986;Online;Brasil;Presidente;Lula vs Flávio
24/02/2026;Atlas;2;Lula;45,9;1;4986;Online;Brasil;Presidente;Lula vs Tarcísio
24/02/2026;Atlas;2;Tarcísio;47,1;1;4986;Online;Brasil;Presidente;Lula vs Tarcísio
24/02/2026;Atlas;2;branco / nulo;7;1;4986;Online;Brasil;Presidente;Lula vs Tarcísio
24/02/2026;Atlas;2;não sabe / não respondeu;0;1;4986;Online;Brasil;Presidente;Lula vs Tarcísio
25/02/2026;Paraná Pesquisas;1;Lula;39,6;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Flávio;35,3;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Zema;3,8;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Renan;1,5;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;branco / nulo;6,7;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;não sabe / não respondeu;5;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Ratinho Jr.;7,6;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Aldo Rebelo;0,5;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Lula;40,5;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Flávio;36,6;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Caiado;3,7;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Zema;4,3;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Renan;1,5;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;branco / nulo;7,8;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;não sabe / não respondeu;5,2;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;1;Aldo Rebelo;0,4;2,2;2080;Presencial;Brasil;Presidente;Primeiro turno
25/02/2026;Paraná Pesquisas;2;Lula;43,8;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
25/02/2026;Paraná Pesquisas;2;Flávio;44,4;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
25/02/2026;Paraná Pesquisas;2;branco / nulo;6,9;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
25/02/2026;Paraná Pesquisas;2;não sabe / não respondeu;5;2,2;2080;Presencial;Brasil;Presidente;Lula vs Flávio
02/03/2026;Realtime Bigdata;1;Lula;39;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Flávio;32;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Zema;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Renan;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;branco / nulo;7;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;não sabe / não respondeu;7;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Ratinho Jr.;9;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Aldo Rebelo;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Lula;40;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Flávio;33;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Caiado;5;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Zema;3;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Renan;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;branco / nulo;7;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;não sabe / não respondeu;8;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Aldo Rebelo;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Lula;40;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Flávio;34;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Zema;3;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Renan;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;branco / nulo;7;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;não sabe / não respondeu;8;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Eduardo Leite;4;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;1;Aldo Rebelo;2;2;2000;Presencial;Brasil;Presidente;Primeiro turno
02/03/2026;Realtime Bigdata;2;Lula;42;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
02/03/2026;Realtime Bigdata;2;Flávio;41;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
02/03/2026;Realtime Bigdata;2;branco / nulo;10;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
02/03/2026;Realtime Bigdata;2;não sabe / não respondeu;7;2;2000;Presencial;Brasil;Presidente;Lula vs Flávio
05/03/2026;Datafolha;2;Lula;46;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
05/03/2026;Datafolha;2;Flávio;43;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
05/03/2026;Datafolha;2;branco / nulo;10;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
05/03/2026;Datafolha;2;não sabe / não respondeu;1;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
05/03/2026;Datafolha;2;Lula;45;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
05/03/2026;Datafolha;2;Tarcísio;41;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
05/03/2026;Datafolha;2;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
05/03/2026;Datafolha;2;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
06/03/2026;Futura;1;Lula;37;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Flávio;37,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Zema;2,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Renan;2,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;branco / nulo;7,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;não sabe / não respondeu;3,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Ratinho Jr.;9,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Aldo Rebelo;0,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Lula;35,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Flávio;41,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Caiado;5,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Renan;2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;branco / nulo;10,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;não sabe / não respondeu;3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Aldo Rebelo;2,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Lula;35,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Flávio;41,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Renan;3,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;branco / nulo;9,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;não sabe / não respondeu;2,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Eduardo Leite;4,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Aldo Rebelo;3,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Lula;36,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Zema;5,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Renan;3,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;branco / nulo;15,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;não sabe / não respondeu;4,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Tarcísio;24,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Eduardo Leite;4,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Aldo Rebelo;4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Flávio;38,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Zema;4,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Renan;2,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;branco / nulo;19,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Ratinho Jr.;12,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Haddad;21,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;1;Aldo Rebelo;1,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
06/03/2026;Futura;2;Lula;41,4;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
06/03/2026;Futura;2;Tarcísio;45,5;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
06/03/2026;Futura;2;branco / nulo;11,7;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
06/03/2026;Futura;2;não sabe / não respondeu;1,4;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
06/03/2026;Futura;2;Lula;40,5;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
06/03/2026;Futura;2;Flávio;48,8;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
06/03/2026;Futura;2;branco / nulo;9;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
06/03/2026;Futura;2;não sabe / não respondeu;1,7;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
09/03/2026;Quaest;1;Lula;37;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;30;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Zema;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Ratinho Jr.;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Lula;36;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;33;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Zema;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Ratinho Jr.;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;32;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Zema;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Lula;36;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;34;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;17;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Lula;36;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;33;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Zema;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Eduardo Leite;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Lula;37;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;34;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Zema;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;17;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Lula;36;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Flávio;35;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;branco / nulo;17;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Eduardo Leite;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
09/03/2026;Quaest;2;Lula;41;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/03/2026;Quaest;2;Flávio;41;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/03/2026;Quaest;2;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
09/03/2026;Quaest;2;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
10/03/2026;Ideia;1;Lula;40;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Flávio;34,7;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Zema;4,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Renan;1,2;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;branco / nulo;4,2;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;não sabe / não respondeu;5,3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Ratinho Jr.;9;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Aldo Rebelo;1;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Lula;40,3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Flávio;35;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Caiado;5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Renan;1,6;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;branco / nulo;4,7;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;não sabe / não respondeu;7,2;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Aldo Rebelo;0,8;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Lula;39,6;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Flávio;36,3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Zema;5,8;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Renan;1,1;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;branco / nulo;4,7;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;não sabe / não respondeu;7,3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Eduardo Leite;4,4;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Aldo Rebelo;0,8;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Lula;40,3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Zema;5,1;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Renan;1,4;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;branco / nulo;7,3;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;não sabe / não respondeu;9,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Tarcísio;35,9;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;1;Aldo Rebelo;0,5;2,5;1500;Telefônica;Brasil;Presidente;Primeiro turno
10/03/2026;Ideia;2;Lula;46,4;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Tarcísio
10/03/2026;Ideia;2;Tarcísio;44,8;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Tarcísio
10/03/2026;Ideia;2;branco / nulo;5,5;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Tarcísio
10/03/2026;Ideia;2;não sabe / não respondeu;3,3;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Tarcísio
10/03/2026;Ideia;2;Lula;47,4;2,5;1500;Telefônica;Brasil;Presidente;Lula vs Flávio
